proposta;id_x;titulo;votos;state;publicacao;comentarios;url;eixo;id_autor;processo;siglaUf;familiaBeneficiariaPBF;racaCor;gpte;idade_final;sex_final;log1p_votos;log1p_comentarios;cadunico;ocupacao_grupo;cluster_k3;regiao;faixaRendaFamiliarPerCapita;faixaEtaria
Imagine uma cidade onde cada esquina respira cultura, onde artistas locais s?o reconhecidos, valorizados e t?m o apoio necess?rio para transformar suas cria??es em patrim?nio coletivo. Minha proposta como secret?ria de cultura e turismo ? transformar nossa cidade em um palco vivo, onde a arte n?o apenas existe, mas floresce em todos os bairros, escolas, pra?as e centros culturais.;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
"Vamos abrir as portas da inova??o cultural, incentivando a cria??o de espa?os colaborativos para jovens artistas""";21310;Palco vivo com uma iniciativa p?blico privada;4;N?o analisado;24/10/2024 08:50;1;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21310;Eixo 2 - Fomento ? cultura;1581738;Plano Cultura;;;;;56;Feminino;1,61E+16;6,93E+15;N?o cadastrado;liberal_autonomo;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Que a partir dos 7 anos as crian?as tenho acesso a cursos que ensinem ritmos como aprender as notas m?sicas, tocar instrumentos um a cada ano, cantar e dan?ar. Construindo assim preenchimento humanit?rio desde a inf?ncia. Beijos da Samia??;21312;Acesso a cultura instrumental e r?tmica  na inf?ncia ;6;N?o analisado;24/10/2024 10:41;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21312;Eixo 2 - Fomento ? cultura;1581754;Plano Cultura;SP;False;Preta;Nenhuma;56;Feminino;1,95E+16;0;Cadastrado;empregado_privado;Participantes socioeconomicamente vulner?veis;SE;Superior a meio sal?rio m?nimo;45 a 59 anos
Que a partir dos 7 anos as crian?as tenho acesso a cursos que ensinem ritmos como aprender as notas m?sicas, tocar instrumentos um a cada ano, cantar e dan?ar. Construindo assim preenchimento humanit?rio desde a inf?ncia. Beijos da Samia??;21313;Acesso a cultura instrumental e r?tmica  na inf?ncia ;13;N?o analisado;24/10/2024 10:42;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21313;Eixo 2 - Fomento ? cultura;1581754;Plano Cultura;SP;False;Preta;Nenhuma;56;Feminino;2,64E+16;0;Cadastrado;empregado_privado;Participantes socioeconomicamente vulner?veis;SE;Superior a meio sal?rio m?nimo;45 a 59 anos
"""Cria??o e implementa??o de  institui??es setoriais espec?ficas, tais como a Ag?ncia Nacional da M?sica e o ";;;;;;;;;;;;;;;;;;;;;;;;
Instituto Brasileiro de Livro, Leitura, Literatura e Bibliotecas, entre outras, e cria??o dos ;;;;;;;;;;;;;;;;;;;;;;;;
fundos de fomento aos setores culturais e art?sticos, em conson?ncia com as demandas, ;;;;;;;;;;;;;;;;;;;;;;;;
necessidades e especificidades de cada setor, al?m do fortalecimento de institui??es ;;;;;;;;;;;;;;;;;;;;;;;;
"setoriais existentes, garantindo ainda plena acessibilidade.""""""";21324;Ag?ncia Nacional da M?sica e Fundo Setorial da M?sica;2160;Analisado;24/10/2024 12:26;122;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21324;Eixo 1 - Gest?o e participa??o;1581799;Plano Cultura;RJ;False;Branca;Nenhuma;56;Masculino;7,68E+16;4,81E+15;Cadastrado;mei;Participantes altamente engajados;SE;Superior a meio sal?rio m?nimo;45 a 59 anos
Proponho como meta, enquanto estudante residente em periferia e que, para acesso ao ensino superior, ingressei em uma faculdade p?blica a qual, conquanto disponibilize uma biblioteca, n?o possibilita ao estudante o uso cont?nuo ? em particular, n?o mais do que uma semana completa ? de livros essenciais ? forma??o. Assim, j? considerando a exist?ncia de bibliotecas municipais, tamb?m pode-se acrescer como fomento ? educa??o a disponibiliza??o gratuita de livros can?nicos permanentemente.;21328;Acessibilizar livros can?nicos gratuitamente aos cidad?os de periferia ;6;N?o analisado;24/10/2024 14:10;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21328;Eixo 2 - Fomento ? cultura;1581844;Plano Cultura;SP;False;Branca;Nenhuma;56;Masculino;1,95E+16;0;Cadastrado;nao_informado;Participantes socioeconomicamente vulner?veis;SE;Superior a meio sal?rio m?nimo;45 a 59 anos
Em conjunto com a plataforma Mapas da Cultura, articular as propostas para que estados e munic?pios efetuem (obrigatoriamente) o mapeamento e o registro das manifesta??es culturais e art?sticas de seus territ?rios, evidenciando as identidades e manifesta??es presentes. Tais dados devem configurar par?metros para elabora??o de pol?ticas culturais de forma que o mapeamento sirva como crit?rio para elabora??o de pol?ticas p?blicas e planos municipais, regionais (colegiados) e estaduais de cultura.;21343;"Produ??o articulada e cont?nua da documenta??o das regionaliza??es e territorializa??es da cultura e das identidades;";7;N?o analisado;24/10/2024 20:14;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21343;Eixo 3 - Patrim?nio e mem?ria;1581837;Plano Cultura;;;;;56;Masculino;2,08E+16;0;N?o cadastrado;servidor_publico;Participantes de baixa mobiliza??o;S;;45 a 59 anos
Regulamenta??o das escutas p?blicas nos munic?p?os, estabelecendo: ;;;;;;;;;;;;;;;;;;;;;;;;
#NOME?;;;;;;;;;;;;;;;;;;;;;;;;
#NOME?;;;;;;;;;;;;;;;;;;;;;;;;
"- Escutas p?blicas em formato de plen?ria, que produzam as posi??es objetivas da comunidade cultural que dever?o ser representadas pelos conselheiros junto ao poder p?blico.""";21331;Escutas P?blicas Qualificadas: Regulamenta??o, roteiros e m?todos garantem a efetividade da participa??o social na elabora??o de pol?ticas culturais;19;N?o analisado;24/10/2024 14:34;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21331;Eixo 1 - Gest?o e participa??o;1581846;Plano Cultura;;;;;56;Masculino;3,00E+15;0;N?o cadastrado;propriet?rio_empresa;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Criar um sistemas de antifraude nos Mapas Culturais municipais, criando uma plataforma de cruzamento de dados, que visa indentificar de um nome esteja cadastrado em dois mapas culturais de cidades diferentes, que seria caracterizado como fraude.;21361;Sistema de antifraude nos mapas culturais.;6;N?o analisado;25/10/2024 16:03;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21361;Eixo 1 - Gest?o e participa??o;1581872;Plano Cultura;MG;False;Parda;Nenhuma;56;Masculino;1,95E+16;0;Cadastrado;militar_aposentado;Participantes socioeconomicamente vulner?veis;SE;De R$ 218,01 at? meio sal?rio m?nimo;45 a 59 anos
Desenvolver um banco de pesquisa cultural no Pa?s, com apoio de entidades p?blicas voltado ao desenvolvimento da cultura material e imaterial, povos tradicionais as minorias, bem como registar a??es culturais dentro dos munic?pios. Mas tamb?m realizar dentro dos estudos, cria??o de informa??es, como o invent?rio participativo, publica??es de peri?dicos, artigos, publica??es de livros. E por fim, elaborar um banco digital de informa??es extra?das das informa??es obtida.;31069;Banco de Dados: Registro, Estudo e Mem?ria;0;N?o analisado;24/12/2024 19:13;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/31069;Eixo 3 - Patrim?nio e mem?ria;1581872;Plano Cultura;MG;False;Parda;Nenhuma;56;Masculino;0;0;Cadastrado;militar_aposentado;Participantes socioeconomicamente vulner?veis;SE;De R$ 218,01 at? meio sal?rio m?nimo;45 a 59 anos
Desenvolver um banco de pesquisa cultural no Pa?s, com apoio de entidades p?blicas voltado ao desenvolvimento da cultura material e imaterial, povos tradicionais as minorias, bem como registar a??es culturais dentro dos munic?pios. Mas tamb?m realizar dentro dos estudos, cria??o de informa??es, como o invent?rio participativo, publica??es de peri?dicos, artigos, publica??es de livros. E por fim, elaborar um banco digital de informa??es extra?das das informa??es obtida.;31070;Banco de Dados: Registro, Estudo e Mem?ria;0;N?o analisado;24/12/2024 19:13;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/31070;Eixo 3 - Patrim?nio e mem?ria;1581872;Plano Cultura;MG;False;Parda;Nenhuma;56;Masculino;0;0;Cadastrado;militar_aposentado;Participantes socioeconomicamente vulner?veis;SE;De R$ 218,01 at? meio sal?rio m?nimo;45 a 59 anos
Para fomentar a inser??o no mercado de trabalho e modernizar as institui??es p?blicas, recomenda-se que os cursos de gradua??o, incluindo bacharelados, tornem obrigat?ria a realiza??o de est?gios como parte da forma??o acad?mica. Com incentivo financeiro federal, institui??es e organiza??es locais e regionais contratariam esses estudantes como estagi?rios, promovendo tanto a cria??o e moderniza??o de identidades audiovisuais quanto o contato dos estudantes com o ambiente profissional.;21334;Empregabilidade dos estudantes de cursos de gradua??o na ?rea cultural;9;N?o analisado;24/10/2024 15:38;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21334;Eixo 6 -  Economia Criativa, Trabalho, Emprego, Renda e Prote??o Social;1581875;Plano Cultura;;;;;56;Feminino;2,30E+15;0;N?o cadastrado;nao_informado;Participantes de baixa mobiliza??o;CO;;45 a 59 anos
N?o h? hoje pol?ticas p?blicas voltadas para a manuten??o de corpos est?veis e longevos dentro do campo da cultura. Edital n?o ? pol?tica p?blica ou de sustento de companhias e grupos de artes c?nicas, circence, m?sica e dan?a que s?o ou pretendem ser longevos. H? sa?de p?blica, h? educa??o p?blica, ? imperativo que a arte tamb?m seja p?blica. Criar paradigmas para o sustento de grupos culturais de trabalho continuado ? imperativo para a consolida??o de uma cadeia economica cultural est?vel.;21333;Cria??o de pol?ticas p?blicas para grupos de artes c?nicas, circence, m?sica e dan?a longevos;13;N?o analisado;24/10/2024 15:33;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21333;Eixo 6 -  Economia Criativa, Trabalho, Emprego, Renda e Prote??o Social;1581881;Plano Cultura;;;;;56;Feminino;2,64E+16;0;N?o cadastrado;nao_informado;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
A escrita terap?utica ? capaz de transformar vidas . Ela combate doen?as como depress?o e ansiedade, resgata a identidade do leitor e pode modificar realidades sociais e econ?micas. A informa??o ? instrumento de defesa assim como a leitura ? necess?ria para evolu??o da sociedade.;21628;Literatura como ferramenta de cura ;2;N?o analisado;05/11/2024 17:25;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21628;Eixo 2 - Fomento ? cultura;1581885;Plano Cultura;;;;;56;Feminino;1,10E+16;0;N?o cadastrado;servidor_publico;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Meta: Aumentar o incentivo a cinemas itinerantes voltados ? sustentabilidade at? 2035, promovendo conscientiza??o ambiental e inclus?o social.;;;;;;;;;;;;;;;;;;;;;;;;
A??es: Apoiar circuitos itinerantes que exibam filmes sobre meio ambiente e sustentabilidade;;" e garantir acessibilidade em todas as sess?es, promovendo impacto social e ambiental.""";21335;Incentivo a Cinemas Itinerantes Sustent?veis;;;2024-10-24 16:51:42.109;1;;Eixo 2 - Fomento ? cultura;1581901;Plano Cultura;;;;;56;;16.094.379.124.341.000;0.6931471805599453;N?o cadastrado;liberal_autonomo;Participantes de baixa mobiliza??o;N
Visa transformar as leis de incentivo ? cultura, como a Lei Aldir Blanc e a Lei Paulo Gustavo, em pol?ticas p?blicas permanentes e de execu??o anual. O objetivo ? garantir que, a cada ano, sejam destinados recursos para o setor cultural de maneira cont?nua e planejada, promovendo o desenvolvimento cultural em todas as regi?es do pa?s.;21336;Garantia de Implementa??o Anual das Leis de Incentivo ? Cultura;5;N?o analisado;24/10/2024 17:46;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21336;Eixo 2 - Fomento ? cultura;1581913;Plano Cultura;;;;;56;Feminino;1,79E+15;0;N?o cadastrado;nao_informado;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Incentivar a realiza??o de eventos culturais locais, como festivais de teatro, m?sica e dan?a, por produtores da pr?pria cidade. A meta ? criar uma lei que destine recursos p?blicos e privados para fomentar esses eventos em n?vel municipal, valorizando o talento e a criatividade dos artistas locais.;21337;Lei de Incentivo ? Cria??o de Eventos Locais por Produtores Culturais;13;N?o analisado;24/10/2024 17:51;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21337;Eixo 2 - Fomento ? cultura;1581913;Plano Cultura;;;;;56;Feminino;2,64E+16;0;N?o cadastrado;nao_informado;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Garantir que todas as cidades do Brasil possuam um espa?o para preservar e divulgar sua hist?ria local, como centros culturais ou museus, promovendo a constru??o desses locais onde ainda n?o existam, valorizando a identidade e o patrim?nio hist?rico de cada cidade.;21338;Cria??o de Espa?os de Mem?ria Hist?rica em Todas as Cidades do Brasil;11;N?o analisado;24/10/2024 17:53;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21338;Eixo 5 - Infraestrutura, equipamentos e espa?os culturais;1581913;Plano Cultura;;;;;56;Feminino;2,48E+16;0;N?o cadastrado;nao_informado;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Dentro do curr?culo educacional conter passeios obrigat?rios e gratuitos aos estudantes de escola p?blica. ;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
"De acordo com final de cada semestre uma escolha para museu, teatro, cinema, biblioteca, algo que se correlacione e apresente de forma pr?tica o conte?do aos alunos.""";21340;Obrigatoriedade de passeios culturais nas escolas p?blicas ;18;N?o analisado;24/10/2024 18:27;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21340;Eixo 2 - Fomento ? cultura;1581933;Plano Cultura;;;;;56;Feminino;2,94E+16;0;N?o cadastrado;mei;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Forma??es continuadas sobre cultura  na ?rea da educa??o, com investimento nos artistas locais.;21344;Cultura e Educa??o ;13;N?o analisado;24/10/2024 20:51;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21344;Eixo 4 - Forma??o;1581985;Plano Cultura;AP;True;Parda;Nenhuma;56;Feminino;2,64E+16;0;Cadastrado;nao_informado;Participantes socioeconomicamente vulner?veis;N;De R$ 109,01 at? R$ 218;45 a 59 anos
Apoiar financeiramente a compra de instrumentos musicais e equipamentos, assim como apoiar na constru??o de salas de m?sica, de acordo com as realidades culturais de cada escola: bandas marciais, grupos de percuss?o, orquestras e big bands, cameratas, corais, regionais de choro e conjuntos de m?sica popular. ? fundamental dialogar com o repert?rio da comunidade escolar com vias a est?mular ? participa??o efetiva e consequentemente amplia??o do repert?rio cultural.;30905;Grupos musicais nas escolas: diversidade musical brasileira;2;N?o analisado;23/12/2024 03:55;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/30905;Eixo 4 - Forma??o;1582028;Plano Cultura;;;;;56;Masculino;1,10E+16;0;N?o cadastrado;servidor_publico;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Intercambio cultural;32033;Autosuficiencia ;1;N?o analisado;10/01/2025 21:04;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/32033;Eixo 2 - Fomento ? cultura;1582061;Plano Cultura;;;;;56;Feminino;6,93E+15;0;N?o cadastrado;nao_especificado;Participantes de baixa mobiliza??o;S;;45 a 59 anos
Criar mais bibliotecas e manter esse espa?o sempre atualizado . com um acervo sempr atualizado, implantar nas bibliotecas teatro, concertos , etc, tudo de gra?a para as pessoas terem acesso a cultura.;21350;Cria?ao de bibliotecas ;18;N?o analisado;25/10/2024 12:15;1;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21350;Eixo 5 - Infraestrutura, equipamentos e espa?os culturais;1582111;Plano Cultura;;;;;56;Feminino;2,94E+16;6,93E+15;N?o cadastrado;empregado_privado;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
O aprendizado musical auxilia os alunos em diversas ?reas do conhecimento, especialmente na matem?tica, no comportamento, na disciplina e no foco nos estudos. Assim, a implanta??o de Bandas Marciais e Fanfarras nas escolas garante uma melhor forma??o de alunos e cidad?os, que aprender?o e aperfei?oar?o essas qualidades, al?m do senso de grupo, t?o necess?rio na vida de todos. Um aluno que participa de grupos musicais escolares pode, ainda, ter aberto um novo caminho profissional em sua vida.;21351; Incentivo ? cria??o e manuten??o de fanfarras e bandas escolares;14;N?o analisado;25/10/2024 13:13;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21351;Eixo 4 - Forma??o;1582138;Plano Cultura;;;;;56;Masculino;2,71E+14;0;N?o cadastrado;empregado_privado;Participantes de baixa mobiliza??o;S;;45 a 59 anos
Estabelecer normas para a contrata??o de servi?o t?cnico especializado para a etapa de an?lise de propostas culturais, garantindo a execu??o transparente de contratos que definam condi??es m?nimas de trabalho, tais como: a) documenta??o necess?ria ? contrata??o do servi?o para diferentes modalidades (PF/PJ), b) cumprimento de prazos para o pagamento, c) prazos?de an?lise compat?veis ? demanda, d) remunera??o por reuni?es e socializa??es, e) remunera??o adapt?vel ? complexidade?do?edital.;21390;Regulamenta??o do servi?o de parecerista;526;Analisado;27/10/2024 00:17;43;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21390;Eixo 6 -  Economia Criativa, Trabalho, Emprego, Renda e Prote??o Social;1582125;Plano Cultura;;;;;56;Masculino;6,27E+15;3,78E+15;N?o cadastrado;liberal_autonomo;Participantes altamente engajados;SE;;45 a 59 anos
